,Unnamed: 0,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,Double Value,Farmers Market?,place_id,googlename,googlelat,googlelon,googleaddress,check,official_address,phone number,hours,website,url,rating,nearby_price,details_price,Yelp_price,category,type,multiple,how
37,5665,WEST TOWN MOBIL,-87.724174,41.86623,3942 W Roosevelt Rd,,Chicago,IL,60624.0,4233.0,COOK,False,False,ChIJIZ7KNPAyDogRAR6A6s47CHQ,Shell,41.8664001,-87.72465539999999,"3942 West Roosevelt Road, Chicago",0,"3942 W Roosevelt Rd, Chicago, IL 60624, USA",(773) 722-8181,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.shell.us/motorist/shell-station-locator-and-route-planner.html#iframe-Lz9jb3VudHJ5PVVTJmxhbmd1YWdlPWVuX1VTJnNpdGU9cnRsJm1vZGVzZWxlY3RlZD10cnVl,https://maps.google.com/?cid=8360998468096892417,,2.0,2.0,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
38,5685,PETE'S FRESH MARKET,-87.536911,41.680984,3554 E 118th St,,Chicago,IL,60617.0,7314.0,COOK,False,False,ChIJkW0-kZ3YEYgRomx0QqNqI7U,Pete's Fresh Market,41.6820757,-87.53881559999999,"3448 118th Street, Chicago",Double Check- Address mismatch,"3448 118th St, Chicago, IL 60617, USA",(773) 646-6400,"['Monday: 7:00 AM – 9:00 PM', 'Tuesday: 7:00 AM – 9:00 PM', 'Wednesday: 7:00 AM – 9:00 PM', 'Thursday: 7:00 AM – 9:00 PM', 'Friday: 7:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 9:00 PM', 'Sunday: 7:00 AM – 9:00 PM']",http://www.petesfresh.com/,https://maps.google.com/?cid=13052393394476969122,3.8,2.0,2.0,$$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 & 2 (none first)
39,5869,ALBANY FOOD LIQUORS INC,-87.703423,41.924812,3048 W Fullerton Ave,,Chicago,IL,60647.0,2808.0,COOK,False,False,ChIJyQeo5WTND4gRNYo_ozpV2Cw,Albany Food & Liquor,41.924931,-87.70440599999999,"3048 West Fullerton Avenue, Chicago",0,"3048 W Fullerton Ave, Chicago, IL 60647, USA",(773) 384-2325,"['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 12:30 AM', 'Saturday: 7:00 AM – 12:30 AM', 'Sunday: 9:00 AM – 9:00 PM']",,https://maps.google.com/?cid=3231426442973645365,4.6,,,$,convenience store,"['liquor_store', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
40,5871,CITGO FOOD MART,-87.605408,41.707397,721 E 103rd St,,Chicago,IL,60628.0,1619.0,COOK,False,False,ChIJK7neEm8mDogRlxB8kmawmyQ,103RD CITGO,41.7072291,-87.6055385,"721 East 103rd Street, Chicago",0,"721 E 103rd St, Chicago, IL 60628, USA",(773) 468-9064,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,https://maps.google.com/?cid=2637895961346314391,5.0,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
41,5942,SUGARS PLUS,-87.61308299999997,41.809425,525 E 47th St,,Chicago,IL,60653.0,4207.0,COOK,False,False,ChIJt5GNQlEpDogROsq7eo6tgJM,Sugars Plus Inc,41.8093167,-87.6127879,"525 East 47th Street, Chicago",0,"525 E 47th St, Chicago, IL 60653, USA",(773) 268-0322,,,https://maps.google.com/?cid=10628685948050459194,4.5,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
42,6372,Walgreens 5124,-87.604919,41.737389,8658 S Cottage Grove Ave,,Chicago,IL,60619.0,,COOK,False,False,ChIJDXkfP6coDogR1jxLllYXqJg,Ashley Stewart,41.7372759,-87.6053112,"8658 South Cottage Grove Avenue #2, Chicago",0,"8658 S Cottage Grove Ave #2, Chicago, IL 60619, USA",(773) 994-1256,"['Monday: 10:00 AM – 8:00 PM', 'Tuesday: 10:00 AM – 8:00 PM', 'Wednesday: 10:00 AM – 8:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: 10:00 AM – 8:00 PM', 'Saturday: 10:00 AM – 7:00 PM', 'Sunday: 11:00 AM – 5:00 PM']",http://www.ashleystewart.com/,https://maps.google.com/?cid=11000067750508575958,4.6,2.0,2.0,$$,other,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4,name 1 and address 1 (more than one first) 
43,6526,ENDY'S DELI,-87.719818,41.936707,3055 N Milwaukee Ave,,Chicago,IL,60618.0,6612.0,COOK,False,False,ChIJ7d3Jf6DND4gRpAhlji29oyA,Endy's Deli,41.9367703,-87.71975180000001,"3055 North Milwaukee Avenue, Chicago",0,"3055 N Milwaukee Ave, Chicago, IL 60618, USA",(773) 486-8160,"['Monday: 7:00 AM – 8:00 PM', 'Tuesday: 7:00 AM – 8:00 PM', 'Wednesday: 7:00 AM – 8:00 PM', 'Thursday: 7:00 AM – 8:00 PM', 'Friday: 7:00 AM – 8:00 PM', 'Saturday: 7:00 AM – 8:00 PM', 'Sunday: 7:00 AM – 8:00 PM']",,https://maps.google.com/?cid=2351931433777694884,4.6,1.0,1.0,,other,"['food', 'store', 'point_of_interest', 'establishment']",1,address first word
44,6558,SAVEWAY FOOD,-87.61927,41.81655900000001,313 E 43rd St,,Chicago,IL,60653.0,3312.0,COOK,False,False,ChIJl-_xEQAsDogR5YhnUPgKqnc,Safeway,41.81639630000001,-87.61930029999999,"313 East 43rd Street, Chicago",0,"313 E 43rd St, Chicago, IL 60653, USA",(773) 373-2000,,http://www.safeway.com/,https://maps.google.com/?cid=8622716498171365605,4.5,2.0,2.0,,grocery,"['grocery_or_supermarket', 'food', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1,name first word
45,6706,HAPPY FOODS,-87.763542,41.99799,6415 N Central Ave,,Chicago,IL,60646.0,2901.0,COOK,False,False,ChIJKWrsa8fOD4gRzqnt1ZGIZqM,Happy Foods Inc,41.9980422,-87.7634042,"6415 North Central Avenue, Chicago",0,"6415 N Central Ave, Chicago, IL 60646, USA",(773) 774-4466,"['Monday: 7:00 AM – 8:00 PM', 'Tuesday: 7:00 AM – 8:00 PM', 'Wednesday: 7:00 AM – 8:00 PM', 'Thursday: 7:00 AM – 8:00 PM', 'Friday: 7:00 AM – 8:00 PM', 'Saturday: 7:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 7:00 PM']",http://www.happyfoodsinc.com/,https://maps.google.com/?cid=11774248435747498446,4.5,,,$$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
46,7076,MACIAS PRODUCE INC,-87.551247,41.73312,8933 S Commercial Ave,,Chicago,IL,60617.0,3202.0,COOK,False,False,ChIJE17d5uInDogRpe00UDnUU3w,Macias Produce,41.73264,-87.5509019,"8933 South Commercial Avenue, Chicago",0,"8933 S Commercial Ave, Chicago, IL 60617, USA",(773) 933-7651,"['Monday: 7:00 AM – 8:00 PM', 'Tuesday: 7:00 AM – 8:00 PM', 'Wednesday: 7:00 AM – 8:00 PM', 'Thursday: 7:00 AM – 8:00 PM', 'Friday: 7:00 AM – 8:00 PM', 'Saturday: 7:00 AM – 8:00 PM', 'Sunday: 7:00 AM – 8:00 PM']",,https://maps.google.com/?cid=8958737426393918885,4.7,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
47,7196,HAPPY FOODS,-87.818474,42.004276,6783 N Northwest Hwy,,Chicago,IL,60631.0,1264.0,COOK,False,False,ChIJ7xfH3abJD4gREN1iOTZQE7A,Happy Foods,42.0045836,-87.8184459,"6783 North Northwest Highway, Chicago",0,"6783 N Northwest Hwy, Chicago, IL 60631, USA",(773) 763-5877,"['Monday: 7:00 AM – 8:00 PM', 'Tuesday: 7:00 AM – 8:00 PM', 'Wednesday: 7:00 AM – 8:00 PM', 'Thursday: 7:00 AM – 8:00 PM', 'Friday: 7:00 AM – 8:00 PM', 'Saturday: 7:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 7:00 PM']",http://www.happyfoodsinc.com/,https://maps.google.com/?cid=12687572769054055696,4.7,,,$$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
48,8609,PANADERIA CORAL INC,-87.720024,41.844303,3807 W 26th St,,Chicago,IL,60623.0,3808.0,COOK,False,False,ChIJs2kVs0MyDogRnM-bSSja10Q,Panaderia Coral,41.8441773,-87.7199953,"3807 West 26th Street, Chicago",0,"3807 W 26th St, Chicago, IL 60623, USA",(773) 762-4132,,,https://maps.google.com/?cid=4960673381140385692,4.0,,,$$$,other,"['cafe', 'food', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
49,8908,ANGEL OIL CORPORATION,-87.621185,41.765659,130 E 71st St,,Chicago,IL,60619.0,1002.0,COOK,False,False,ChIJA2KznDIvDogR4Id6F1WOyeo,Mobil,41.765823,-87.6205276,"130 East 71st Street, Chicago",0,"130 E 71st St, Chicago, IL 60619, USA",(773) 723-9121,,http://exxonmobilstations.com/20913-angel_oil_mart-mobil-chicago,https://maps.google.com/?cid=16918209971311249376,3.7,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
50,8920,CVS 5989,-87.665184,41.786785,1620 W 59th St,,Chicago,IL,60636.0,1735.0,COOK,False,False,ChIJT45Tf1ouDogRlNuUTpD-y68,CVS,41.78707730000001,-87.6654066,"1620 West 59th Street, Chicago",0,"1620 W 59th St, Chicago, IL 60621, USA",(773) 471-3082,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",http://www.cvs.com/store-locator/cvs-pharmacy-address/1620+West+59th+Street-Chicago-IL-60621/storeid=5989?WT.mc_id=LS_GOOGLE_FS_5989,https://maps.google.com/?cid=12667498272656776084,2.2,,,,convenience store,"['convenience_store', 'health', 'food', 'store', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
51,8921,CVS 7125,-87.68418100000002,41.79612,5360 S Western Ave,,Chicago,IL,60609.0,5435.0,COOK,False,False,ChIJV5p3lT0uDogRNaatuxHxqeo,CVS,41.7959043,-87.68445899999999,"5360 South Western Avenue, Chicago",0,"5360 S Western Ave, Chicago, IL 60609, USA",(773) 471-3160,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",http://www.cvs.com/store-locator/cvs-pharmacy-address/5360+South+Western+Avenue-Chicago-IL-60609/storeid=7125?WT.mc_id=LS_GOOGLE_FS_7125,https://maps.google.com/?cid=16909311334404695605,4.3,,,$$,convenience store,"['convenience_store', 'health', 'food', 'store', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
52,9126,Target Store 1889,-87.630585,41.869282,1154 S Clark St,,Chicago,IL,60605.0,2159.0,COOK,False,False,ChIJQcCKTZAsDogR9NzUWzVg1k4,Target,41.86758750000001,-87.6310012,"1154 South Clark Street, Chicago",0,"1154 S Clark St, Chicago, IL 60605, USA",(312) 212-6300,"['Monday: 8:00 AM – 11:00 PM', 'Tuesday: 8:00 AM – 11:00 PM', 'Wednesday: 8:00 AM – 11:00 PM', 'Thursday: 8:00 AM – 11:00 PM', 'Friday: 8:00 AM – 11:00 PM', 'Saturday: 8:00 AM – 11:00 PM', 'Sunday: 8:00 AM – 10:00 PM']",http://www.target.com/sl/chicago-south-loop/1889,https://maps.google.com/?cid=5680833762264669428,4.1,2.0,2.0,$$,grocery,"['department_store', 'electronics_store', 'grocery_or_supermarket', 'food', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
53,9127,Target Store 1924,-87.788651,41.930904,6525 W Diversey Ave,,Chicago,IL,60707.0,2312.0,COOK,False,False,ChIJB1aQAXHLD4gRQHyD2pxV88I,Target,41.93009869999999,-87.7897457,"6525 West Diversey Avenue, Chicago",0,"6525 W Diversey Ave, Chicago, IL 60707, USA",(773) 804-3610,"['Monday: 8:00 AM – 11:00 PM', 'Tuesday: 8:00 AM – 11:00 PM', 'Wednesday: 8:00 AM – 11:00 PM', 'Thursday: 8:00 AM – 11:00 PM', 'Friday: 8:00 AM – 11:00 PM', 'Saturday: 8:00 AM – 11:00 PM', 'Sunday: 8:00 AM – 10:00 PM']",http://www.target.com/sl/chicago-brickyard/1924,https://maps.google.com/?cid=14047665794868018240,4.0,2.0,2.0,$$,grocery,"['department_store', 'electronics_store', 'grocery_or_supermarket', 'food', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
54,9245,BK CONVENIENT,-87.84639,41.97826,5441 N East River Rd,,Chicago,IL,60656.0,1199.0,COOK,False,False,ChIJ3aWRgh3KD4gRRHWNPi2Pvdk,Shipping Store,41.9782801,-87.8432723,"5441 North East River Road, Chicago",0,"5441 N East River Rd, Chicago, IL 60656, USA",(773) 693-9570,,,https://maps.google.com/?cid=15689854101314434372,1.0,,,,other,"['point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
55,9263,Aldi 47,-87.663055,41.80865900000001,1508 W 47th St,,Chicago,IL,60609.0,3236.0,COOK,False,False,ChIJFRUFfnsuDogRXW-FFtP9oaU,ALDI,41.80941000000001,-87.6628807,"1508 West 47th Street, Chicago",0,"1508 W 47th St, Chicago, IL 60609, USA",(855) 955-2534,"['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 8:00 PM', 'Saturday: 9:00 AM – 8:00 PM', 'Sunday: 9:00 AM – 7:00 PM']",,https://maps.google.com/?cid=11935099570566295389,4.3,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
56,9449,Walgreens 00226,-87.724777,41.844219,4005 W 26th St,,Chicago,IL,60623.0,3709.0,COOK,False,False,ChIJtQBmsUUyDogRFvfifsKB0tE,Walgreens,41.844099,-87.72479899999999,"4005 West 26th Street, Chicago",0,"4005 W 26th St, Chicago, IL 60623, USA",(773) 521-9504,"['Monday: 7:00 AM – 12:00 AM', 'Tuesday: 7:00 AM – 12:00 AM', 'Wednesday: 7:00 AM – 12:00 AM', 'Thursday: 7:00 AM – 12:00 AM', 'Friday: 7:00 AM – 12:00 AM', 'Saturday: 7:00 AM – 12:00 AM', 'Sunday: 8:00 AM – 12:00 AM']",https://www.walgreens.com/locator/walgreens-4005+w+26th+st-chicago-il-60623/id=226,https://maps.google.com/?cid=15119289571388618518,3.9,2.0,2.0,,convenience store,"['convenience_store', 'health', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",5,name 1 and address 1 (more than one first) 
57,9454,Walgreens 09001,-87.630875,41.885357,191 N Clark St,,Chicago,IL,60601.0,6232.0,COOK,False,False,ChIJB6OGxrksDogRXl4O7y7jPns,Walgreens,41.88559799999999,-87.6308016,"191 North Clark Street, Chicago",0,"191 N Clark St, Chicago, IL 60601, USA",(312) 634-0152,"['Monday: 6:30 AM – 8:00 PM', 'Tuesday: 6:30 AM – 8:00 PM', 'Wednesday: 6:30 AM – 8:00 PM', 'Thursday: 6:30 AM – 8:00 PM', 'Friday: 6:30 AM – 8:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']",https://www.walgreens.com/locator/walgreens-191+n+clark+st-chicago-il-60601/id=9001,https://maps.google.com/?cid=8880785305939893854,3.8,2.0,2.0,$,convenience store,"['convenience_store', 'health', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",4,name 1 and address 1 (more than one first) 
58,9665,A & N FOOD INC,-87.711761,41.91201,1700 N Kimball Ave,,Chicago,IL,60647.0,4806.0,COOK,False,False,ChIJb-b0xkPND4gRKxgY-cxi7BE,Capoeira Angola - FICA Chicago,41.9133592,-87.7112971,"1757 North Kimball Avenue, Chicago",0,"1757 N Kimball Ave, Chicago, IL 60647, USA",(773) 227-8879,,http://www.capoeira-angola-chicago.org/,https://maps.google.com/?cid=1291515825640445995,5.0,,,,other,"['point_of_interest', 'establishment']",20,"name second word, >1 results"
59,9666,Family Foods Inc,-87.710014,41.849762,2301 S Homan Ave,,Chicago,IL,60623.0,3219.0,COOK,False,False,ChIJj7pBjnoyDogRjlniwJxmoa4,Catholic Charities,41.84791939999999,-87.7054794,"2400 South Kedzie Avenue, Chicago",0,"2400 S Kedzie Ave, Chicago, IL 60623, USA",(773) 522-7220,,http://www.catholiccharities.net/,https://maps.google.com/?cid=12583451657286867342,4.2,,,,other,"['point_of_interest', 'establishment']",1,name first word
60,10293,Walgreens 06980,-87.70519300000002,41.990402,3019 W Peterson Ave,,Chicago,IL,60659.0,3726.0,COOK,False,False,ChIJzUtyOBrOD4gRD41kFfLsRa8,Walgreens,41.9902602,-87.7052322,"3019 West Peterson Avenue, Chicago",0,"3019 W Peterson Ave, Chicago, IL 60659, USA",(773) 728-6254,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://www.walgreens.com/locator/walgreens-3019+w+peterson+ave-chicago-il-60659/id=6980,https://maps.google.com/?cid=12629761254515576079,3.7,2.0,2.0,$$,convenience store,"['convenience_store', 'health', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",5,name 1 and address 1 (more than one first) 
61,10304,CVS 5987,-87.67923,41.96899000000001,4800 N Damen Ave,,Chicago,IL,60625.0,1413.0,COOK,False,False,ChIJi85h7hjSD4gRW9EmMDugrf4,CVS,41.96890860000001,-87.67939059999999,"4800 North Damen Avenue, Chicago",0,"4800 N Damen Ave, Chicago, IL 60625, USA",(773) 907-2010,"['Monday: 7:00 AM – 12:00 AM', 'Tuesday: 7:00 AM – 12:00 AM', 'Wednesday: 7:00 AM – 12:00 AM', 'Thursday: 7:00 AM – 12:00 AM', 'Friday: 7:00 AM – 12:00 AM', 'Saturday: 7:00 AM – 12:00 AM', 'Sunday: 7:00 AM – 12:00 AM']",http://www.cvs.com/store-locator/cvs-pharmacy-address/4800+North+Damen+Avenue-Chicago-IL-60625/storeid=5987?WT.mc_id=LS_GOOGLE_FS_5987,https://maps.google.com/?cid=18351500232676004187,3.5,,,$$,convenience store,"['convenience_store', 'health', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
62,10309,THREE STARS FOOD MARKET INC,-87.706314,41.885677,252 N Kedzie Ave,,Chicago,IL,60612.0,1869.0,COOK,False,False,ChIJWTcTQaUyDogR8TUIdEXobZc,Three Star Food Market,41.88608620000001,-87.7065236,"254 North Kedzie Avenue, Chicago",0,"254 N Kedzie Ave, Chicago, IL 60612, USA",(773) 722-2614,"['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 4:00 PM']",,https://maps.google.com/?cid=10911632857185662449,4.3,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,name first word
63,10661,"Brothers Food Mart, Inc",-87.711662,41.905434,1327 N Homan Ave,,Chicago,IL,60651.0,2317.0,COOK,False,False,ChIJ8zQEfEXND4gRMx8Lu2bR07s,Lion's Garden,41.907091,-87.709536,"3301 West Beach Avenue, Chicago",Double Check- Address mismatch,"3301 W Beach Ave, Chicago, IL 60651, USA",,,http://neighbor-space.org/,https://maps.google.com/?cid=13534391544333410099,5.0,,,0,other,"['park', 'point_of_interest', 'establishment']",1,name second word
64,10816,FOODSMART,-87.699623,41.917435,2901 W Armitage Ave,,Chicago,IL,60647.0,3918.0,COOK,False,False,ChIJIW70ZGDND4gRjNXXDLtdZBs,Foodsmart,41.9171558,-87.6996319,"2901 West Armitage Avenue, Chicago",0,"2901 W Armitage Ave, Chicago, IL 60647, USA",(773) 772-3200,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.foodsmartstores.com/,https://maps.google.com/?cid=1973805594650858892,3.7,,,$$,convenience store,"['grocery_or_supermarket', 'post_office', 'convenience_store', 'liquor_store', 'food', 'finance', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
65,10892,LOS POTRILLOS,-87.718414,41.93924000000001,3624 W Belmont Ave,,Chicago,IL,60618.0,5304.0,COOK,False,False,ChIJH0MWyqHND4gRYuO5X13RqM8,Los Potrillos,41.9392916,-87.71840089999999,"3624 West Belmont Avenue, Chicago",0,"3624 W Belmont Ave, Chicago, IL 60618, USA",(773) 267-2033,"['Monday: 7:00 AM – 9:00 PM', 'Tuesday: 7:00 AM – 9:00 PM', 'Wednesday: 7:00 AM – 9:00 PM', 'Thursday: 7:00 AM – 9:00 PM', 'Friday: 7:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 9:00 PM', 'Sunday: 7:00 AM – 9:00 PM']",http://www.taquizalospotrillos.com/,https://maps.google.com/?cid=14963439960906654562,3.8,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
66,11005,LA BAGUETTE NORTH,-87.72766899999998,41.941486,3311 N Milwaukee Ave,,Chicago,IL,60641.0,4003.0,COOK,False,False,ChIJYd-EA6bND4gRleMc1j97QT8,MoneyGram,41.941421,-87.726839,"3311 North Pulaski Road, Chicago",0,"3311 N Pulaski Rd, Chicago, IL 60641, USA",(773) 685-5260,"['Monday: 8:00 AM – 11:00 PM', 'Tuesday: 8:00 AM – 11:00 PM', 'Wednesday: 8:00 AM – 11:00 PM', 'Thursday: 8:00 AM – 11:00 PM', 'Friday: 8:00 AM – 11:00 PM', 'Saturday: 8:00 AM – 11:00 PM', 'Sunday: 8:00 AM – 11:00 PM']",https://secure.moneygram.com/,https://maps.google.com/?cid=4558059811981026197,,,,,other,"['finance', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
67,11047,LOCK WOOD FOOD MART,-87.75846899999998,41.90226,5300 W Division St,,Chicago,IL,60651.0,1359.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
68,11157,UMAR #1 INC,-87.69019300000002,42.008095,6958 N Western Ave,,Chicago,IL,60645.0,4718.0,COOK,False,False,ChIJrcG8qtHRD4gRFAuY5o-kO4o,A & M Convenient Store,42.0085443,-87.69039339999999,"6958 North Western Avenue, Chicago",0,"6958 N Western Ave, Chicago, IL 60645, USA",(773) 338-9748,,,https://maps.google.com/?cid=9960735938815986452,1.0,,,,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
69,11162,HATEEB INC,-87.768562,41.923923,5701 W Fullerton Ave,,Chicago,IL,60639.0,2306.0,COOK,False,False,ChIJfyTBM5rMD4gRk-X744hpRJc,FULLERTON AND MAJOR MOBIL,41.9236805,-87.7687115,"5701 West Fullerton Avenue, Chicago",0,"5701 W Fullerton Ave, Chicago, IL 60639, USA",(312) 804-9612,,,https://maps.google.com/?cid=10899953034804848019,,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
70,11408,Walgreens 09000,-87.688835,41.917736,2001 N Milwaukee Ave,,Chicago,IL,60647.0,4001.0,COOK,False,False,ChIJR9jTPZjSD4gR4hanTKeaGAo,Walgreens,41.917811,-87.6884,"2001 North Milwaukee Avenue, Chicago",0,"2001 N Milwaukee Ave, Chicago, IL 60647, USA",(773) 772-2370,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://www.walgreens.com/locator/walgreens-2001+n+milwaukee+ave-chicago-il-60647/id=9000,https://maps.google.com/?cid=727501383156569826,3.3,2.0,2.0,$$,convenience store,"['convenience_store', 'health', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
